rank,youtuber,subscribers,video_views,category,title,uploads,country,abbreviation,channel_type,video_views_rank,country_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,gross_tertiary_education_enrollment,population,unemployment_rate,urban_population,created_at
533,Queen Official,17000000,10847948832.0,Music,Queen Official,1015,United Kingdom,GB,Music,385.0,21.0,93768000.0,23400.0,375100.0,281300.0,4500000.0,100000.0,88.2,66834405.0,3.85,55908316.0,2008-07-07
401,REACT,20000000,13154314376.0,Entertainment,REACT,4339,United States,US,Entertainment,281.0,109.0,23206000.0,5800.0,92800.0,69600.0,1100000.0,343602.08828377957,88.2,328239523.0,14.7,270663028.0,2007-06-04
420,RKD Studios,19500000,5234251168.0,Entertainment,RKD Studios,847,India,IN,Entertainment,1265.0,74.0,59841000.0,0.0,0.0,0.0,0.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-14
765,RS 1313 SHORTS,14400000,8011977288.0,Entertainment,RS 1313 SHORTS,5628,India,IN,Entertainment,647.0,108.0,212639000.0,53200.0,850600.0,637900.0,10200000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2020-10-24
354,Rafa & Luiz,21000000,7762905663.0,Entertainment,Rafa & Luiz,2883,Brazil,BR,Entertainment,695.0,16.0,118410000.0,29600.0,473600.0,355200.0,5700000.0,400000.0,88.2,212559417.0,12.08,183241641.0,2015-08-26
209,Raffy Tulfo in Action,26500000,15065753455.0,News & Politics,Raffy Tulfo in Action,10022,Philippines,PH,News,219.0,3.0,163130000.0,40800.0,652500.0,489400.0,7800000.0,300000.0,88.2,108116615.0,2.15,50975903.0,2016-04-20
125,Rajshri,33500000,14864294792.0,Music,Rajshri,3741,India,IN,Entertainment,222.0,34.0,272255000.0,68100.0,1100000.0,816800.0,13100000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2006-03-24
231,Rans Entertainment,25400000,6430853035.0,People & Blogs,Rans Entertainment,3716,Indonesia,ID,Entertainment,942.0,6.0,58487000.0,14600.0,233900.0,175500.0,2800000.0,100000.0,28.1,270203917.0,4.69,151509724.0,2015-12-27
665,Ranz Kyle,15100000,1760131384.0,People & Blogs,Ranz Kyle,533,Philippines,PH,Entertainment,5849.0,7.0,12376000.0,3100.0,49500.0,37100.0,594000.0,237826.23280775856,88.2,108116615.0,2.15,50975903.0,2008-04-27
897,RaptorGamer,13100000,2879263916.0,People & Blogs,RaptorGamer,1444,Ecuador,EC,Games,3044.0,2.0,62909000.0,15700.0,251600.0,188700.0,3000000.0,300000.0,63.2,17373662.0,3.97,11116711.0,2016-07-16
919,Rauw Alejandro,12900000,11504090820.0,Music,Rauw Alejandro,168,Spain,ES,Music,348.0,5.0,205548000.0,51400.0,822200.0,616600.0,9900000.0,100000.0,28.1,47076781.0,13.96,37927409.0,2014-12-11
689,Ray William Johnson,15000000,10239836582.0,Entertainment,Ray William Johnson,1803,United States,US,Comedy,423.0,151.0,312858000.0,78200.0,1300000.0,938600.0,15000000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2008-05-26
759,Rclbeauty101,14400000,3900312631.0,Comedy,Rclbeauty101,463,United States,US,Entertainment,1986.0,157.0,8636000.0,2200.0,34500.0,25900.0,414500.0,227077.8016618095,88.2,328239523.0,14.7,270663028.0,2010-12-14
741,Reaction Time,14500000,4260187928.0,Entertainment,Reaction Time,1717,United States,US,Entertainment,1747.0,156.0,9910000.0,2500.0,39600.0,29700.0,475700.0,229642.21626396835,88.2,328239523.0,14.7,270663028.0,2015-04-25
770,Rebecca Zamolo,14300000,6388439235.0,Comedy,RebeccaZamolo,1,United States,US,Entertainment,4054606.0,6342.0,111682503.16871265,0.0,0.0,0.0,0.0,228880.04199356824,88.2,328239523.0,14.7,270663028.0,2011-08-04
898,RedeTV,13100000,5333569294.0,Entertainment,RedeTV,36760,Brazil,BR,Entertainment,1240.0,50.0,17588000.0,4400.0,70400.0,52800.0,844200.0,204380.9962704171,88.2,212559417.0,12.08,183241641.0,2011-10-18
205,Renato Garcia YT,26900000,7938616641.0,Entertainment,Renato Garcia YT,3956,Brazil,BR,Entertainment,664.0,11.0,82912000.0,20700.0,331600.0,248700.0,4000000.0,200000.0,88.2,212559417.0,12.08,183241641.0,2011-09-29
685,Republic Bharat,15000000,7536093065.0,News & Politics,Gyani Beast,206,India,IN,News,1145576.0,2573.0,998.0,0.25,4.0,3.0,48.0,244020.22379144593,94.3,1366417754.0,5.36,471031528.0,2018-08-16
130,Ricis Official,33300000,5994136760.0,People & Blogs,Ricis Official,2736,Indonesia,ID,Entertainment,1043.0,2.0,157101000.0,39300.0,628400.0,471300.0,7500000.0,1900000.0,28.1,270203917.0,4.69,151509724.0,2016-01-15
929,Right to Shiksha,12800000,7876740921.0,Education,Right to Shiksha,2044,India,IN,Education,670.0,120.0,213738000.0,53400.0,855000.0,641200.0,10300000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2020-04-23
70,Rihanna,41900000,22477745835.0,Entertainment,Rihanna,84,Barbados,BB,Music,98.0,1.0,182926000.0,45700.0,731700.0,548800.0,8800000.0,100000.0,35.5,287025.0,10.33,89431.0,2005-11-06
239,RihannaVEVO,25100000,19458807708.0,Music,RihannaVEVO,118,United States,US,Music,130.0,71.0,94246000.0,23600.0,377000.0,282700.0,4500000.0,437176.7734414097,88.2,328239523.0,14.7,270663028.0,2009-05-12
994,RobTopGames,12300000,374123483.0,Gaming,RobTopGames,39,Sweden,SE,Games,35112.0,4.0,3871000.0,968.0,15500.0,11600.0,185800.0,100000.0,28.1,10285453.0,6.48,9021165.0,2012-05-09
487,RobleisIUTU,17900000,5168721499.0,Entertainment,RobleisIUTU,1344,Argentina,AR,Games,1294.0,9.0,27545000.0,6900.0,110200.0,82600.0,1300000.0,100000.0,28.1,44938712.0,9.79,41339571.0,2013-04-15
642,Roman Atwood Vlogs,15400000,5469103954.0,People & Blogs,Roman Atwood Vlogs,1756,United States,US,People,1201.0,147.0,1583000.0,396.0,6300.0,4700.0,76000.0,249057.97285378905,88.2,328239523.0,14.7,270663028.0,2013-08-12
362,Romeo Santos,20900000,17324976752.0,Music,RomeoSantos,6,United States,US,Music,2595710.0,5417.0,99.0,0.02,0.4,0.3,5.0,363017.8448736003,88.2,328239523.0,14.7,270663028.0,2006-07-31
762,Rosanna Pansino,14400000,4597228794.0,Howto & Style,Rosanna Pansino,1248,United States,US,Howto,1552.0,157.0,26683000.0,6700.0,106700.0,80000.0,1300000.0,228382.77899838256,88.2,328239523.0,14.7,270663028.0,2010-04-08
617,Rotten Tomatoes Trailers,15800000,13116313599.0,Film & Animation,Rotten Tomatoes Trailers,10441,United States,US,Film,285.0,143.0,25738000.0,6400.0,103000.0,77200.0,1200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2011-04-01
157,Round2hell,30700000,3145161634.0,Comedy,Round2hell,67,India,IN,Entertainment,2687.0,41.0,31822000.0,8000.0,127300.0,95500.0,1500000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2016-10-20
887,Ryan Trahan,13100000,2182651464.0,Entertainment,Ryan Trahan,33,United States,US,People,4051001.0,7683.0,248.0,0.06,0.99,0.74,12.0,1.0,88.2,328239523.0,14.7,270663028.0,2022-06-27
112,Ryan's World,35200000,55299840198.0,Entertainment,Ryan's World,2453,United States,US,Entertainment,15.0,35.0,238613000.0,59700.0,954500.0,715800.0,11500000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2015-03-17
977,SAAIHALILINTAR,12400000,1113066203.0,Entertainment,SAAIHALILINTAR,409,Indonesia,ID,Entertainment,10271.0,34.0,806075.0,202.0,3200.0,2400.0,38700.0,184823.96810259976,28.1,270203917.0,4.69,151509724.0,2012-04-28
577,SAM SMITH,16300000,10170264839.0,Music,SAM SMITH,230,United Kingdom,GB,Entertainment,428.0,22.0,85778000.0,21400.0,343100.0,257300.0,4100000.0,271786.3642210645,88.2,66834405.0,3.85,55908316.0,2012-09-14
414,SCTV,19700000,9808676159.0,Entertainment,SCTV,267,United Kingdom,GB,Music,2831648.0,3695.0,336.0,0.08,1.0,1.0,16.0,335281.4515270274,88.2,66834405.0,3.85,55908316.0,2006-03-25
5,SET India,159000000,148000000000.0,Shows,SET India,116536,India,IN,Entertainment,3.0,2.0,1824000000.0,455900.0,7300000.0,5500000.0,87500000.0,1000000.0,94.3,1366417754.0,5.36,471031528.0,2006-09-20
780,SEVENGERS,14200000,10238593147.0,Comedy,SEVENGERS,872,India,IN,Comedy,422.0,110.0,367898000.0,92000.0,1500000.0,1100000.0,17700000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2018-06-04
773,SIS vs BRO,14200000,6973932553.0,Entertainment,SiS,60,Ukraine,UA,Entertainment,3739171.0,2460.0,105.0,0.03,0.42,0.32,5.0,10.0,81.9,44385155.0,8.88,30835699.0,2016-08-03
409,SOMOY TV,19800000,12293479945.0,News & Politics,TIME NEWS,9930,United States,US,News,1291541.0,2251.0,16229.0,4.0,65.0,49.0,779.0,339100.65202973736,88.2,328239523.0,14.7,270663028.0,2013-11-16
474,SQUEEZIE,18100000,9983065083.0,Gaming,SQUEEZIE,1521,France,FR,Entertainment,443.0,1.0,48099000.0,12000.0,192400.0,144300.0,2300000.0,100000.0,28.1,67059887.0,8.43,54123364.0,2011-01-09
655,SRK MUSIC,15200000,6391679636.0,Music,SRK MUSIC,5056,India,IN,Music,955.0,102.0,57809000.0,14500.0,231200.0,173400.0,2800000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2012-03-16
122,SSSniperWolf,33700000,23492684419.0,Gaming,SSSniperWolf,3366,United States,US,Entertainment,83.0,37.0,210955000.0,52700.0,843800.0,632900.0,10100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2013-01-20
314,SSundee,22500000,13835173331.0,Gaming,SSundee,3315,United States,US,Games,261.0,90.0,175094000.0,43800.0,700400.0,525300.0,8400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2009-11-28
435,SUPER SLICK SLIME SAM,19000000,7229175322.0,Howto & Style,SUPER SLICK SLIME SAM,903,Mexico,MX,Howto,786.0,15.0,123338000.0,30800.0,493400.0,370000.0,5900000.0,200000.0,88.2,126014024.0,3.42,102626859.0,2018-01-23
566,Sandra Cires Art,16400000,3955426159.0,Howto & Style,Sandra Cires Art,1091,United States,US,Entertainment,1938.0,138.0,18028000.0,4500.0,72100.0,54100.0,865300.0,265893.52185350936,88.2,328239523.0,14.7,270663028.0,2011-09-27
845,Sanjoy Das Official,13500000,3912334359.0,Entertainment,Sanjoy Das Official,1793,India,IN,Games,1954.0,114.0,179232000.0,44800.0,716900.0,537700.0,8600000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2015-04-29
107,Saregama Music,35500000,15657673422.0,Entertainment,Saregama Music,7566,India,IN,Music,199.0,27.0,533793000.0,133400.0,2100000.0,1600000.0,25600000.0,900000.0,94.3,1366417754.0,5.36,471031528.0,2013-01-04
838,Saturday Night Live,13600000,14717282742.0,Entertainment,Saturday Night Live,8335,United States,US,Comedy,232.0,164.0,56626000.0,14200.0,226500.0,169900.0,2700000.0,222272.40431943757,88.2,328239523.0,14.7,270663028.0,2013-07-23
124,Selena Gomez,33600000,13013567335.0,Film & Animation,Selena Gomez,188,United States,US,Music,288.0,38.0,115792000.0,28900.0,463200.0,347400.0,5600000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2008-02-08
767,SelenaGomezVEVO,14400000,11423792969.0,Music,SelenaGomezVEVO,186,United States,US,Music,354.0,157.0,88657000.0,22200.0,354600.0,266000.0,4300000.0,236036.97299174388,88.2,328239523.0,14.7,270663028.0,2009-11-24
286,Sesame Street,23300000,22471357411.0,Entertainment,Sesame Street,3657,United States,US,Entertainment,99.0,83.0,124187000.0,31000.0,496700.0,372600.0,6000000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2006-01-16
64,Shakira,43500000,27568757295.0,People & Blogs,Shakira,326,Colombia,CO,Howto,52.0,1.0,353412000.0,88400.0,1400000.0,1100000.0,17000000.0,500000.0,51.3,50339443.0,9.71,40827302.0,2005-10-16
171,Shawn Mendes,30000000,12831200855.0,Music,Shawn Mendes,133,Canada,CA,Music,295.0,4.0,88749000.0,22200.0,355000.0,266200.0,4300000.0,494413.724232559,88.2,36991981.0,5.56,30628482.0,2011-01-19
48,Shemaroo,47400000,22519705183.0,Entertainment,Shemaroo,11451,India,IN,Entertainment,97.0,17.0,232744000.0,58200.0,931000.0,698200.0,11200000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2007-09-01
452,Shemaroo Comedy,18600000,6047584292.0,Entertainment,Shemaroo Comedy,4487,India,IN,Comedy,1033.0,81.0,102431000.0,25600.0,409700.0,307300.0,4900000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2007-01-31
26,Shemaroo Filmi Gaane,65600000,28648024439.0,Music,Shemaroo Filmi Gaane,8502,India,IN,Music,47.0,8.0,254961000.0,63700.0,1000000.0,764900.0,12200000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2010-06-11
187,Shemaroo Movies,28200000,7600740993.0,Entertainment,Shemaroo Movies,3009,India,IN,Film,721.0,46.0,184966000.0,46200.0,739900.0,554900.0,8900000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2011-03-01
310,Sia,22600000,13405849040.0,Music,Sia,171,United States,US,Music,273.0,88.0,95253000.0,23800.0,381000.0,285800.0,4600000.0,392153.1081709182,88.2,328239523.0,14.7,270663028.0,2007-11-19
444,Sidemen,18800000,5257834105.0,Entertainment,Sidemen,312,United Kingdom,GB,Entertainment,1263.0,19.0,78158000.0,19500.0,312600.0,234500.0,3800000.0,100000.0,88.2,66834405.0,3.85,55908316.0,2015-06-14
342,Sidhu Moose Wala,21400000,6264261757.0,Music,Sidhu Moose Wala,114,India,IN,Music,987.0,67.0,160690000.0,40200.0,642800.0,482100.0,7700000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2017-10-30
393,Skrillex,20100000,6618524158.0,Music,Skrillex,241,United States,US,Music,905.0,108.0,25263000.0,6300.0,101100.0,75800.0,1200000.0,339641.616203073,88.2,328239523.0,14.7,270663028.0,2010-04-06
380,SlivkiShow,20400000,4707412332.0,Entertainment,SlivkiShow,462,Ukraine,UA,Entertainment,1489.0,1.0,28990000.0,7200.0,116000.0,87000.0,1400000.0,342918.0136396099,81.9,44385155.0,8.88,30835699.0,2012-12-11
316,Smile Family,22300000,8663830163.0,People & Blogs,SMILE Family,34,France,FR,Music,3805801.0,3046.0,735.0,0.18,3.0,2.0,35.0,10.0,28.1,67059887.0,8.43,54123364.0,2019-11-03
453,Smile Family Spanish,18600000,7008250496.0,Entertainment,Smile Family Spanish,457,United States,US,Entertainment,830.0,118.0,43396000.0,10800.0,173600.0,130200.0,2100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2019-06-19
217,Smosh,26100000,10435474336.0,Comedy,Smosh,1619,United States,US,Comedy,410.0,65.0,68156000.0,17000.0,272600.0,204500.0,3300000.0,400000.0,88.2,328239523.0,14.7,270663028.0,2005-11-19
429,Sonotek,19200000,7590582024.0,Entertainment,Sonotek,8285,India,IN,Music,724.0,77.0,28678000.0,7200.0,114700.0,86000.0,1400000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2011-01-11
879,Sonotek Bhakti,13200000,3789736218.0,Entertainment,Sonotek Bhakti,8019,India,IN,Music,2063.0,118.0,25321000.0,6300.0,101300.0,76000.0,1200000.0,203657.87181313225,94.3,1366417754.0,5.36,471031528.0,2010-12-27
416,Sony AATH,19600000,13930021471.0,Shows,Sony AATH,18661,United States,US,Entertainment,257.0,112.0,274212000.0,68600.0,1100000.0,822600.0,13200000.0,300000.0,88.2,328239523.0,14.7,270663028.0,2013-11-13
656,Sony LIV,15200000,7151683497.0,Entertainment,Sony LIV,11099,India,IN,Entertainment,794.0,102.0,210909000.0,52700.0,843600.0,632700.0,10100000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2014-05-02
35,Sony Music India,57200000,28837144516.0,Music,Sony Music India,3882,India,IN,Music,45.0,14.0,259310000.0,64800.0,1000000.0,777900.0,12400000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2009-09-02
687,Sony Music South,15000000,9978734160.0,Music,Sony Music South,2726,India,IN,Music,439.0,103.0,242185000.0,60500.0,968700.0,726600.0,11600000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2014-08-06
90,Sony PAL,38200000,28519339489.0,Shows,Sony PAL,24089,India,IN,Entertainment,49.0,23.0,415914000.0,104000.0,1700000.0,1200000.0,20000000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2014-05-09
16,Sony SAB,83000000,101000000000.0,Shows,Sony SAB,71270,India,IN,Entertainment,4.0,5.0,1657000000.0,414300.0,6600000.0,5000000.0,79600000.0,1100000.0,94.3,1366417754.0,5.36,471031528.0,2007-08-04
50,SonyMusicIndiaVEVO,46600000,27286058807.0,Music,SonyMusicIndiaVEVO,3444,United States,US,Music,55.0,17.0,314505000.0,78600.0,1300000.0,943500.0,15100000.0,400000.0,88.2,328239523.0,14.7,270663028.0,2009-09-02
482,SonyMusicSouthVEVO,18000000,17921124985.0,Music,SonyMusicSouthVEVO,5692,United States,US,Music,148.0,123.0,257597000.0,64400.0,1000000.0,772800.0,12400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2014-07-14
67,Speed Records,42500000,26820902622.0,Music,Speed Records,10938,India,IN,Music,62.0,19.0,159757000.0,39900.0,639000.0,479300.0,7700000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2012-11-22
264,Spider Slack,24000000,13943030228.0,Comedy,Spider Slack,901,Brazil,BR,Comedy,252.0,13.0,761451000.0,190400.0,3000000.0,2300000.0,36500000.0,1100000.0,88.2,212559417.0,12.08,183241641.0,2020-05-18
168,Spinnin' Records,30100000,19607009165.0,Music,Spinnin' Records,11501,Netherlands,NL,Music,127.0,1.0,100040000.0,25000.0,400200.0,300100.0,4800000.0,100000.0,60.0,17332850.0,3.2,15924729.0,2007-07-12
558,SriBalajiMovies,16600000,9439857193.0,Entertainment,SriBalajiMovies,20102,India,IN,Entertainment,497.0,91.0,154049000.0,38500.0,616200.0,462100.0,7400000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2011-09-29
140,StarPlus,32000000,26800674545.0,Entertainment,StarPlus,44892,India,IN,Entertainment,60.0,38.0,1667000000.0,416800.0,6700000.0,5000000.0,80000000.0,1200000.0,94.3,1366417754.0,5.36,471031528.0,2006-05-19
326,Stokes Twins,21800000,4469711607.0,People & Blogs,Stokes Twins,257,United States,US,People,1610.0,95.0,197953000.0,49500.0,791800.0,593900.0,9500000.0,600000.0,88.2,328239523.0,14.7,270663028.0,2008-04-11
521,Stubborn Facts,17300000,902225615.0,Film & Animation,Stubborn Facts,287,India,IN,Entertainment,13315.0,87.0,837850.0,209.0,3400.0,2500.0,40200.0,279587.4547368174,94.3,1366417754.0,5.36,471031528.0,2016-09-05
719,StudyIQ IAS,14700000,4029253667.0,Education,StudyIQ IAS,43564,India,IN,Education,1879.0,106.0,74483000.0,18600.0,297900.0,223400.0,3600000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2015-06-22
306,Sun TV,22600000,20847038152.0,People & Blogs,Sun TV,60964,India,IN,Entertainment,109.0,63.0,982238000.0,245600.0,3900000.0,2900000.0,47100000.0,600000.0,94.3,1366417754.0,5.36,471031528.0,2016-02-26
257,Super JoJo - Nursery Rhymes & Kids Songs,24100000,329774870.0,Entertainment,Super JoJo - Nursery Rhymes & Kids Songs,36,United States,US,Education,40117.0,77.0,328503000.0,82100.0,1300000.0,985500.0,15800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2019-05-31
769,Super Polina,14300000,4776507159.0,People & Blogs,Super Polina,576,United States,US,Entertainment,1452.0,158.0,413774.0,103.0,1700.0,1200.0,19900.0,100000.0,88.2,328239523.0,14.7,270663028.0,2014-07-08
81,Super Simple Songs - Kids Songs,39200000,44900897958.0,Education,Super Simple Songs - Kids Songs,744,Canada,CA,Education,19.0,2.0,560756000.0,140200.0,2200000.0,1700000.0,26900000.0,400000.0,88.2,36991981.0,5.56,30628482.0,2006-09-08
787,Supercar Blondie,14100000,5405563355.0,Autos & Vehicles,Supercar Blondie,855,United Arab Emirates,AE,Autos,1202.0,7.0,353259000.0,88300.0,1400000.0,1100000.0,17000000.0,500000.0,36.8,9770529.0,2.35,8479744.0,2007-09-12
909,Susy Mouriz,13000000,6270909026.0,Entertainment,Susy Mouriz,1299,Mexico,MX,Entertainment,969.0,31.0,368437000.0,92100.0,1500000.0,1100000.0,17700000.0,600000.0,88.2,126014024.0,3.42,102626859.0,2017-03-18
1,T-Series,245000000,228000000000.0,Music,T-Series,20082,India,IN,Music,1.0,1.0,2258000000.0,564600.0,9000000.0,6800000.0,108400000.0,2000000.0,94.3,1366417754.0,5.36,471031528.0,2006-03-13
28,T-Series Bhakti Sagar,61000000,29533230328.0,Music,T- SERIES BHAKTI SAGAR,13,India,IN,Music,4053938.0,5803.0,10.0,0.0,0.04,0.03,0.48,650043.7380394544,94.3,1366417754.0,5.36,471031528.0,2018-08-03
109,T-Series Bollywood Classics,35400000,22637783517.0,Music,T-Series Bollywood Classics,2010,India,IN,Music,94.0,28.0,331474000.0,82900.0,1300000.0,994400.0,15900000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2012-04-02
657,T-Series Hamaar Bhojpuri,15200000,7564652648.0,Entertainment,T-Series Hamaar Bhojpuri,9862,India,IN,Music,728.0,101.0,105978000.0,26500.0,423900.0,317900.0,5100000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2011-11-01
807,T-Series Regional,13900000,5217553897.0,Entertainment,T-Series Regional,15075,India,IN,Music,1275.0,111.0,33484000.0,8400.0,133900.0,100500.0,1600000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2011-02-14
584,T3ddy,16200000,2990185467.0,Comedy,T3ddy,1930,Brazil,BR,People,2898.0,31.0,33015000.0,8300.0,132100.0,99000.0,1600000.0,100000.0,88.2,212559417.0,12.08,183241641.0,2012-01-16
292,TED,23100000,2551113422.0,People & Blogs,TED,4445,United States,US,Tech,3568.0,85.0,13246000.0,3300.0,53000.0,39700.0,635800.0,100000.0,88.2,328239523.0,14.7,270663028.0,2006-12-06
443,TED-Ed,18800000,3654621568.0,Education,TED-Ed,2072,United States,US,Education,2163.0,117.0,29874000.0,7500.0,119500.0,89600.0,1400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2011-03-01
85,TEDx Talks,38600000,7339333120.0,Nonprofits & Activism,TEDx Talks,200933,United States,US,Nonprofit,768.0,25.0,45638000.0,11400.0,182600.0,136900.0,2200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2009-06-23
686,THE BROWN SIBLINGS,15000000,8658553456.0,Entertainment,THE BROWN SIBLINGS,965,India,IN,Entertainment,577.0,103.0,102357000.0,25600.0,409400.0,307100.0,4900000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2016-10-09
531,TRANS TV Official,17100000,9710962528.0,Entertainment,TRANS TV Official,148225,Indonesia,ID,Entertainment,472.0,18.0,45811000.0,11500.0,183200.0,137400.0,2200000.0,100000.0,28.1,270203917.0,4.69,151509724.0,2014-09-02
241,TRANS7 OFFICIAL,25000000,14169516119.0,Entertainment,TRANS7 OFFICIAL,89179,Indonesia,ID,Entertainment,251.0,7.0,123189000.0,30800.0,492800.0,369600.0,5900000.0,100000.0,28.1,270203917.0,4.69,151509724.0,2014-09-04
795,TV Ana Emilia,14000000,4674164601.0,People & Blogs,TV Ana Emilia,651,Mexico,MX,Entertainment,1504.0,29.0,26783000.0,6700.0,107100.0,80300.0,1300000.0,100000.0,88.2,126014024.0,3.42,102626859.0,2014-12-30
748,TV9 Bharatvarsh,14500000,10303519926.0,People & Blogs,TV9 Bharatvarsh,293516,India,IN,News,414.0,106.0,418474000.0,104600.0,1700000.0,1300000.0,20100000.0,700000.0,94.3,1366417754.0,5.36,471031528.0,2018-11-19
522,Taarak Mehta Ka Ooltah Chashmah,17300000,11371738047.0,Entertainment,Taarak Mehta Ka Ooltah Chashmah,4778,India,IN,Entertainment,356.0,87.0,331944000.0,83000.0,1300000.0,995800.0,15900000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2014-08-04
923,Talking Angela,12800000,3632438963.0,Entertainment,Talking Angela,233,United Kingdom,GB,Film,2184.0,31.0,27957000.0,7000.0,111800.0,83900.0,1300000.0,195633.73230747765,88.2,66834405.0,3.85,55908316.0,2014-09-02
165,Talking Tom,30200000,15199330166.0,Comedy,TalkingTom,2,United States,US,Entertainment,4057345.0,7736.0,311823069.5170922,0.0,0.0,0.0,0.0,499592.74487289874,88.2,328239523.0,14.7,270663028.0,2008-06-27
637,Talking Tom & Friends,15500000,6396049701.0,Entertainment,Talking Tom & Friends,417,United States,US,Film,956.0,146.0,27375000.0,6800.0,109500.0,82100.0,1300000.0,252174.49325219038,88.2,328239523.0,14.7,270663028.0,2010-10-14
351,Tasty,21100000,5783557209.0,Howto & Style,Tasty,4728,United States,US,Howto,1113.0,99.0,24691000.0,6200.0,98800.0,74100.0,1200000.0,357882.5254114105,88.2,328239523.0,14.7,270663028.0,2016-01-22
42,Taylor Swift,52900000,29884657286.0,Music,Taylor Swift,216,United States,US,Music,40.0,13.0,528392000.0,132100.0,2100000.0,1600000.0,25400000.0,800000.0,88.2,328239523.0,14.7,270663028.0,2006-09-20
228,TaylorSwiftVEVO,25600000,25592378292.0,Music,TaylorSwiftVEVO,287,United States,US,Music,67.0,68.0,318593000.0,79600.0,1300000.0,955800.0,15300000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2009-05-12
702,TazerCraft,14900000,5956193599.0,Gaming,TazerCraft,4175,Brazil,BR,Games,1066.0,37.0,39775000.0,9900.0,159100.0,119300.0,1900000.0,100000.0,88.2,212559417.0,12.08,183241641.0,2011-07-13
621,Team Films Bhojpuri,15700000,6626563508.0,Music,Team Films Bhojpuri,19703,India,IN,Music,902.0,97.0,30744000.0,7700.0,123000.0,92200.0,1500000.0,256399.87660811137,94.3,1366417754.0,5.36,471031528.0,2014-07-18
296,Technical Guruji,23000000,3378047383.0,Science & Technology,Technical Guruji,5041,India,IN,Tech,2420.0,60.0,22262000.0,5600.0,89000.0,66800.0,1100000.0,387122.82294580725,94.3,1366417754.0,5.36,471031528.0,2015-10-19
580,Technoblade,16300000,1656452554.0,Gaming,Technoblade,989,United States,US,Games,6274.0,138.0,17944000.0,4500.0,71800.0,53800.0,861300.0,200000.0,88.2,328239523.0,14.7,270663028.0,2013-10-28
885,Technology Gyan,13200000,1138262456.0,Science & Technology,Technology Gyan,1022,India,IN,Tech,9955.0,118.0,18518000.0,4600.0,74100.0,55600.0,888900.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2015-11-17
337,Tekashi 6ix9ine,21500000,5890180734.0,People & Blogs,Tekashi 6ix9ine,51,United States,US,Music,1081.0,96.0,113542000.0,28400.0,454200.0,340600.0,5400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2018-04-06
746,Telemundo,14500000,8582696157.0,Entertainment,Telemundo,19201,United States,US,Entertainment,592.0,156.0,48285000.0,12100.0,193100.0,144900.0,2300000.0,235238.56138042596,88.2,328239523.0,14.7,270663028.0,2007-01-03
587,Thairath Online,16200000,14563841315.0,News & Politics,Thairath Online,244899,Thailand,TH,News,238.0,10.0,224756000.0,56200.0,899000.0,674300.0,10800000.0,100000.0,28.1,69625582.0,0.75,35294600.0,2010-09-27
